,state,date,doc_visit,google_search,HS_percapita,Political_Leaning,region,public_transit,mask_wearing,inperson_school_fulltime,"daily admission per 100,000 population","confirmed daily deaths per 100,000",test_positive all ages,people_fully_vaccined,PL_Party,PL_Party_num
644,AL,2021-04-14,1.1079376,2.2816667,9280.0,29.6,South,2.3244433,81.5872913,65.1481443,1.0275546,0.2206049,5.794623138450792,868550.0,R,0
645,AL,2021-04-15,1.0278232,2.185,9280.0,29.6,South,2.249255,80.6065968,66.8770545,1.0188465,0.1770645,6.0438856035539485,893002.0,R,0
646,AL,2021-04-16,1.0162512,2.195,9280.0,29.6,South,2.0135509,79.1987324,66.1651636,1.0652897,0.1538429,12.6902862384622,915654.0,R,0
647,AL,2021-04-17,0.9687806,2.2983333,9280.0,29.6,South,2.0833399,78.469677,66.3972489,1.1262463,0.2264103,12.6906951414901,929391.5,R,0
648,AL,2021-04-18,1.0909125,2.4166667,9280.0,29.6,South,2.2926127,77.1432005,67.2427007,1.1872029,0.2264103,12.60660364946773,943129.0,R,0
649,AL,2021-04-19,1.3452047,2.4783333,9280.0,29.6,South,2.6562379,75.904383,65.4088622,1.2713811,0.2264103,12.54732581445726,946333.0,R,0
650,AL,2021-04-20,1.2730834,2.51,9280.0,29.6,South,2.6100759,76.3819816,64.2214986,1.3468512,0.2206049,12.47352612947115,966251.0,R,0
651,AL,2021-04-21,1.1690029,2.59,9280.0,29.6,South,2.4315667,76.0391032,65.076307,1.3555593,0.229313,12.32147848297494,987379.0,R,0
652,AL,2021-04-22,1.2211804,2.65,9280.0,29.6,South,2.4944969,76.8588183,64.028429,1.3729755,0.2554373,12.109809839188824,1010415.0,R,0
653,AL,2021-04-23,1.1237008,2.5816667,9280.0,29.6,South,2.4178295,76.5439476,64.5539622,1.3555593,0.2931724,4.449868062001359,1033996.0,R,0
654,AL,2021-04-24,1.0612913,2.5983333,9280.0,29.6,South,2.2491,76.6743204,65.0470667,1.3149216,0.1770645,4.528018201086182,1048260.0,R,0
655,AL,2021-04-25,1.1991385,2.58,9280.0,29.6,South,2.2860798,77.3491024,65.1330074,1.2829919,0.1770645,4.814554794527568,1062524.0,R,0
656,AL,2021-04-26,1.3963961,2.5466667,9280.0,29.6,South,1.854051,77.6760008,66.3036551,1.2220353,0.1799672,5.469841243411076,1066659.0,R,0
657,AL,2021-04-27,1.2330077,2.5783333,9280.0,29.6,South,1.8432601,76.7414464,67.4996875,1.1697867,0.162551,5.271995869025778,1079815.0,R,0
658,AL,2021-04-28,1.091742,2.575,9280.0,29.6,South,1.9381917,76.5937678,68.5682253,1.1233436,0.2089942,5.333052901293096,1098820.0,R,0
659,AL,2021-04-29,1.0365431,2.5033333,9280.0,29.6,South,2.136635,74.1888262,69.6296335,1.1639813,0.1828699,5.768655320507015,1121348.0,R,0
660,AL,2021-04-30,0.9393346,2.3716667,9280.0,29.6,South,2.2029612,74.3097869,69.4832185,1.1697867,0.162551,5.897307285743297,1136058.333,R,0
661,AL,2021-05-01,0.8963411,2.525,9280.0,29.6,South,2.4324342,74.5910028,67.3832834,1.1930083,0.1799672,6.011172452574328,1150768.667,R,0
662,AL,2021-05-02,0.9577513,2.61,9280.0,29.6,South,2.5232167,73.5749512,67.3042172,1.3062135,0.1799672,5.916243524345265,1165479.0,R,0
663,AL,2021-05-03,1.2435617,2.4233333,9280.0,29.6,South,2.6015316,73.7158084,67.3149517,1.3091162,0.1770645,5.198493946272232,1168235.0,R,0
664,AL,2021-05-04,1.1416537,2.3683333,9280.0,29.6,South,2.6986312,73.4896581,67.8242275,1.3236297,0.1712591,8.31136815740509,1179793.0,R,0
665,AL,2021-05-05,1.0173965,2.3633333,9280.0,29.6,South,2.7129667,73.5412271,67.6264632,1.3555593,0.1480375,8.017985031363793,1199064.0,R,0
666,AL,2021-05-06,1.0540539,2.3483333,9280.0,29.6,South,2.7928004,74.454741,68.5480719,1.3381432,0.1712591,7.87125352204967,1201303.0,R,0
667,AL,2021-05-07,0.9751921,2.435,9280.0,29.6,South,2.940091,73.7684121,68.6537213,1.3381432,0.2031888,7.922404806421,1224488.0,R,0
668,AL,2021-05-08,0.91306,2.52,9280.0,29.6,South,3.2051179,72.8592296,69.4937422,1.3410458,0.1886753,7.712901376779419,1247673.0,R,0
669,AL,2021-05-09,1.139538,2.4416667,9280.0,29.6,South,3.0615917,72.6100989,68.9626005,1.2307434,0.1886753,7.732204517275167,1270858.0,R,0
670,AL,2021-05-10,1.5700793,2.6016667,9280.0,29.6,South,3.1268002,72.4397355,67.915222,1.3265324,0.1886753,8.009478302921497,1273670.0,R,0
671,AL,2021-05-11,1.426715,2.5066667,9280.0,29.6,South,3.2134877,72.850631,65.5995506,1.4020025,0.2089942,4.730245132657377,1273999.0,R,0
672,AL,2021-05-12,1.2819629,2.5366667,9280.0,29.6,South,3.0961068,70.8699262,64.7840358,1.4310294,0.1944807,5.119682453737999,1286565.0,R,0
673,AL,2021-05-13,1.1205651,2.505,9280.0,29.6,South,2.7923278,70.5076935,64.4046641,1.4629591,0.1596483,8.092948223895895,1314534.0,R,0
674,AL,2021-05-14,0.9763352,2.44,9280.0,29.6,South,2.6752818,70.8809253,64.0686252,1.4310294,0.1683564,8.326959200227812,1326570.333,R,0
675,AL,2021-05-15,0.8321894,2.6433333,9280.0,29.6,South,2.6866524,70.6293912,64.0597556,1.454251,0.1741618,8.576966411125001,1338606.667,R,0
676,AL,2021-05-16,1.0637979,2.7016667,9280.0,29.6,South,2.5118897,68.4538674,63.8572198,1.4281267,0.1741618,8.485418424626051,1350643.0,R,0
677,AL,2021-05-17,1.2695969,2.6716667,9280.0,29.6,South,2.5970078,66.1391069,64.4561388,1.3120189,0.1741618,8.547875876257134,1356511.5,R,0
678,AL,2021-05-18,1.130519,2.7033333,9280.0,29.6,South,2.5457405,64.3855085,65.763689,1.2133272,0.1683564,8.797306402024038,1362380.0,R,0
679,AL,2021-05-19,0.9956938,2.6466667,9280.0,29.6,South,2.6213739,64.2773435,66.6340958,1.1465652,0.1393294,8.762855494947699,1362834.0,R,0
680,AL,2021-05-20,0.9464856,2.56,9280.0,29.6,South,2.4361902,63.3292149,65.2962653,1.0769004,0.2206049,5.540988560273479,1382327.0,R,0
681,AL,2021-05-21,0.8328266,2.4666667,9280.0,29.6,South,2.346521,61.732035,66.8597805,1.0536789,0.162551,5.298500403452418,1390807.667,R,0
682,AL,2021-05-22,0.7652456,2.6983333,9280.0,29.6,South,1.9046686,60.4074907,67.1998553,1.0014303,0.2147995,5.074738980582154,1399288.333,R,0
683,AL,2021-05-23,0.9377789,2.6316667,9280.0,29.6,South,2.0785166,59.9248964,67.5139596,0.9840142,0.2147995,5.061413602441946,1407769.0,R,0
684,AL,2021-05-24,1.1823694,2.5583333,9280.0,29.6,South,2.0234109,60.9964683,66.4309407,0.9724034,0.2147995,5.911565813765039,1407917.0,R,0
685,AL,2021-05-25,1.0617956,2.61,9280.0,29.6,South,2.0612156,59.3528205,67.1174558,1.0072357,0.2351184,5.760579128212571,1415771.0,R,0
686,AL,2021-05-26,0.929712,2.5833333,9280.0,29.6,South,1.9703223,57.6195228,64.1869347,1.004333,0.2699508,5.578452723697012,1419599.0,R,0
687,AL,2021-05-27,0.92758,2.5533333,9280.0,29.6,South,2.2269059,56.1396757,63.2759414,0.9898196,0.1828699,5.582170699581235,1423605.0,R,0
688,AL,2021-05-28,0.8084663,2.38,9280.0,29.6,South,2.2321274,54.4896791,62.5865193,0.9985276,0.191578,5.29366267553432,1425537.4,R,0
689,AL,2021-05-29,0.7080088,2.4566667,9280.0,29.6,South,2.7687248,53.0539254,60.7880143,0.9549872,0.0986917,4.983032006918979,1427469.8,R,0
690,AL,2021-05-30,0.780693,2.47,9280.0,29.6,South,2.6229993,52.133423,61.6557351,0.9927222,0.0986917,5.090361018593699,1429402.2,R,0
691,AL,2021-05-31,1.0310788,2.4216667,9280.0,29.6,South,2.6315515,49.52085,63.93777,0.9317656,0.0986917,3.6093355044772695,1431334.6,R,0
692,AL,2021-06-01,1.0173995,2.5016667,9280.0,29.6,South,2.6519059,49.1587001,61.9463013,0.9027386,0.0928863,3.3936483895067178,1433267.0,R,0
693,AL,2021-06-02,0.9113729,2.4966667,9280.0,29.6,South,2.8864826,50.1879859,64.3590058,0.8766144,0.0841782,3.1296713215405108,1435324.0,R,0
694,AL,2021-06-03,0.9260464,2.4083333,9280.0,29.6,South,2.898344,50.1777162,66.6131939,0.8301712,0.1393294,2.7133472839878205,1435719.0,R,0
695,AL,2021-06-04,0.8077342,2.355,9280.0,29.6,South,3.1077053,50.3864741,65.9752397,0.7895335,0.1509402,2.6171915696475154,1437757.333,R,0
696,AL,2021-06-05,0.732088,2.3116667,9280.0,29.6,South,3.0375799,49.5207853,67.8223571,0.7634092,0.1509402,2.6050274704862395,1439795.667,R,0
697,AL,2021-06-06,0.8185157,2.25,9280.0,29.6,South,3.1605071,48.8618632,66.8358306,0.6908418,0.1509402,2.285698894406162,1441834.0,R,0
698,AL,2021-06-07,1.0390486,2.3383333,9280.0,29.6,South,3.2899133,48.8174585,65.4890184,0.7256742,0.2060915,2.3190381887554854,1442775.0,R,0
699,AL,2021-06-08,0.8991312,2.2983333,9280.0,29.6,South,3.3230012,48.8237635,66.4933731,0.650204,0.1857726,2.4370749079576366,1443230.0,R,0
700,AL,2021-06-09,0.7984226,2.3583333,9280.0,29.6,South,3.1700012,47.9154546,65.5712179,0.6182744,0.2380211,2.6774130055631167,1445608.0,R,0
701,AL,2021-06-10,0.8435242,2.26,9280.0,29.6,South,3.1944313,46.0017941,65.1462969,0.6211771,0.1857726,2.838789026582595,1460230.0,R,0
702,AL,2021-06-11,0.7410695,2.3683333,9280.0,29.6,South,3.0992114,45.6163131,67.9491857,0.6269825,0.1973834,8.862828571803986,1470436.0,R,0
703,AL,2021-06-12,0.6499013,2.3516667,9280.0,29.6,South,2.9002757,45.0897777,66.8463737,0.6269825,0.1973834,9.145393620520078,1480642.0,R,0
704,AL,2021-06-13,0.7535388,2.3266667,9280.0,29.6,South,2.9236093,44.8346091,67.4216425,0.6182744,0.1973834,9.119363427217325,1490848.0,R,0
705,AL,2021-06-14,0.958652,2.4283333,9280.0,29.6,South,2.6782108,43.7853411,68.6851107,0.5979555,0.1654537,9.272062682454044,1499941.0,R,0
706,AL,2021-06-15,0.8549723,2.3666667,9280.0,29.6,South,2.6008925,42.9524588,69.3265818,0.612469,0.1770645,9.59730462212806,1501171.0,R,0
707,AL,2021-06-16,0.7587559,2.3766667,9280.0,29.6,South,2.737659,41.4041985,71.0995496,0.5979555,0.1132052,9.46074695956061,1508504.0,R,0
708,AL,2021-06-17,0.7533705,2.3733333,9280.0,29.6,South,2.736249,41.4682324,70.3240396,0.5805393,0.1044971,9.555961612608431,1546119.0,R,0
709,AL,2021-06-18,0.6519473,2.2833333,9280.0,29.6,South,2.8217329,40.5116074,67.3670571,0.5369989,0.1161079,3.6674091958512114,1550482.5,R,0
710,AL,2021-06-19,0.5994069,2.1933333,9280.0,29.6,South,2.5474584,40.9498415,69.0580186,0.5253881,0.1161079,3.553446193414492,1554846.0,R,0
711,AL,2021-06-20,0.6377242,2.1883333,9280.0,29.6,South,2.4601436,40.4457417,69.5565394,0.5544151,0.1161079,3.8178154808210247,1559209.5,R,0
712,AL,2021-06-21,0.8361473,2.3633333,9280.0,29.6,South,2.378312,39.6698054,67.3729283,0.5428043,0.1073998,4.564979648808714,1563573.0,R,0
713,AL,2021-06-22,0.7608682,2.395,9280.0,29.6,South,2.3766972,38.9799828,67.5016976,0.5544151,0.0870809,4.058797537830348,1567274.0,R,0
714,AL,2021-06-23,0.6686398,2.3666667,9280.0,29.6,South,2.2883462,37.8303466,66.2640356,0.5689285,0.1161079,4.2991856925898295,1570975.0,R,0
715,AL,2021-06-24,0.6515793,2.2916667,9280.0,29.6,South,2.2460384,37.1756633,64.8458556,0.5689285,0.1161079,4.214957749546348,1574676.0,R,0
716,AL,2021-06-25,0.6767387,2.275,9280.0,29.6,South,2.3548894,36.8512858,63.0334683,0.5979555,0.0870809,4.456939485751176,1578507.25,R,0
717,AL,2021-06-26,0.6753448,2.2933333,9280.0,29.6,South,2.890753,34.9115584,61.5994623,0.6037609,0.0870809,4.668473714550299,1582338.5,R,0
718,AL,2021-06-27,0.7636413,2.3433333,9280.0,29.6,South,3.1460146,34.6009465,60.7516288,0.5776366,0.0870809,4.621711596058413,1586169.75,R,0
719,AL,2021-06-28,1.3991632,2.4366667,9280.0,29.6,South,3.4897234,34.7191775,62.4406047,0.583442,0.0783728,4.615132714875371,1590001.0,R,0
720,AL,2021-06-29,1.2516742,2.4733333,9280.0,29.6,South,3.5426609,34.1167306,62.2176622,0.6008582,0.0783728,6.266385056068663,1593934.667,R,0
721,AL,2021-06-30,1.0813688,2.36,9280.0,29.6,South,3.3555583,34.7568163,62.8897351,0.641496,0.0696647,6.819877398063954,1597868.333,R,0
722,AL,2021-07-01,1.0691171,2.345,9280.0,29.6,South,3.3351099,34.5551198,63.7297849,1.3816836,0.0696647,7.082591312184042,1601802.0,R,0
723,AL,2021-07-02,0.9289146,2.2833333,9280.0,29.6,South,3.2714561,34.9449576,65.4149933,1.4049052,0.0638593,7.216438336504886,1605740.5,R,0
724,AL,2021-07-03,0.8145168,2.3116667,9280.0,29.6,South,3.1091374,35.2799297,67.6347044,1.4484456,0.0638593,7.205798908680896,1609679.0,R,0
725,AL,2021-07-04,0.8571386,2.2216667,9280.0,29.6,South,2.981591,35.9400204,67.6579054,1.5035969,0.0638593,7.20951209584589,1613617.5,R,0
726,AL,2021-07-05,1.0197233,2.3816667,9280.0,29.6,South,3.0772407,35.4989202,68.3703763,1.5529427,0.0580539,8.356952818933674,1617556.0,R,0
727,AL,2021-07-06,0.9814865,2.42,9280.0,29.6,South,3.1429905,36.1394719,68.9990253,1.5819697,0.0580539,8.30697040586493,1619408.667,R,0
728,AL,2021-07-07,0.9714409,2.5,9280.0,29.6,South,3.1354615,36.0411413,65.5759211,1.5674562,0.1015944,8.591233234354737,1621261.333,R,0
729,AL,2021-07-08,0.8661736,2.4716667,9280.0,29.6,South,3.2355602,35.6656746,67.095016,0.8824198,0.1015944,9.269128654236413,1623114.0,R,0
730,AL,2021-07-09,0.7665444,2.435,9280.0,29.6,South,3.1793203,35.403657,67.4541871,0.9114467,0.1161079,9.469394578028885,1625711.75,R,0
731,AL,2021-07-10,0.6826697,2.47,9280.0,29.6,South,3.3525858,35.7029471,66.2592009,0.9230575,0.1277187,9.75672083936262,1628309.5,R,0
732,AL,2021-07-11,0.7910923,2.49,9280.0,29.6,South,3.2854754,34.6178545,66.9525644,0.9404737,0.1277187,10.177330331837284,1630907.25,R,0
733,AL,2021-07-12,1.0401769,2.5283333,9280.0,29.6,South,3.0270157,35.0902083,66.458962,1.0014303,0.1277187,10.364261340847811,1633505.0,R,0
734,AL,2021-07-13,0.9814345,2.475,9280.0,29.6,South,3.2095283,33.9084273,65.8146678,1.0914139,0.1277187,11.691474059284255,1637364.333,R,0
735,AL,2021-07-14,0.948835,2.565,9280.0,29.6,South,3.2278033,33.5418874,70.5063305,1.1930083,0.1190106,12.434970349058936,1641223.667,R,0
736,AL,2021-07-15,0.9247306,2.5133333,9280.0,29.6,South,3.2109282,33.4563627,70.0767097,1.3323377,0.1509402,13.16722685126203,1645083.0,R,0
737,AL,2021-07-16,0.8981718,2.4333333,9280.0,29.6,South,3.1438932,33.1557352,70.6737255,1.4629591,0.1277187,13.934026216280632,1647213.25,R,0
738,AL,2021-07-17,0.9042457,2.455,9280.0,29.6,South,2.9589543,32.9132966,70.6737255,1.6138993,0.1190106,14.496706096855563,1649343.5,R,0
739,AL,2021-07-18,1.3941015,2.5516667,9280.0,29.6,South,3.1709239,33.3927864,70.6737255,1.8112827,0.1190106,14.992717259084648,1651473.75,R,0
740,AL,2021-07-19,1.864651,2.55,9280.0,29.6,South,3.139084,32.1666895,70.6737255,2.0754281,0.1190106,14.387078715605863,1653604.0,R,0
741,AL,2021-07-20,1.8042116,2.6116667,9280.0,29.6,South,2.9289504,33.7430042,70.6737255,2.2931303,0.1683564,14.835944651927656,1656103.143,R,0
742,AL,2021-07-21,1.7954391,2.735,9280.0,29.6,South,3.0529339,34.4667094,70.6737255,2.5804973,0.0986917,15.227250828417432,1658602.286,R,0
743,AL,2021-07-22,1.7676296,2.645,9280.0,29.6,South,3.0237959,35.306349,74.4610931,2.8475454,0.0841782,15.840033582992676,1661101.429,R,0
744,AL,2021-07-23,1.632966,2.73,9280.0,29.6,South,3.0352342,35.1011219,75.4945775,3.1465231,0.0870809,16.04658044610604,1663600.571,R,0
745,AL,2021-07-24,1.61873,2.7416667,9280.0,29.6,South,3.0113155,35.9499413,73.7596606,3.4484036,0.1161079,16.34469299977159,1666099.714,R,0
746,AL,2021-07-25,1.9620204,2.7733333,9280.0,29.6,South,2.8042065,36.5705255,73.7314694,3.7299651,0.1161079,16.47401407679069,1668598.857,R,0
747,AL,2021-07-26,2.669087,2.88,9280.0,29.6,South,2.7505073,39.0939285,72.9505391,4.0318456,0.1161079,18.83150522861092,1671098.0,R,0
748,AL,2021-07-27,2.6558659,2.9533333,9280.0,29.6,South,2.8254865,39.1548043,74.4347305,4.3888773,0.0928863,19.36506344902222,1673158.333,R,0
749,AL,2021-07-28,2.56393,2.97,9280.0,29.6,South,2.8728946,38.8916731,74.0787269,4.6965631,0.1393294,19.734233019021392,1675218.667,R,0
750,AL,2021-07-29,2.5319328,2.8933333,9280.0,29.6,South,2.9526182,39.0628038,73.4417714,4.9607085,0.1219133,19.70389021413016,1677279.0,R,0
751,AL,2021-07-30,2.4607419,2.8383333,9280.0,29.6,South,2.9274698,39.5334422,74.501689,5.2219512,0.1103025,19.971136451302087,1679820.25,R,0
752,AL,2021-07-31,2.4755641,2.87,9280.0,29.6,South,2.8464109,40.1385791,78.6217717,5.4338481,0.1538429,19.89111736596441,1682361.5,R,0
753,AL,2021-08-01,2.7419223,2.9233333,9280.0,29.6,South,2.8121157,40.2698817,80.7003699,5.5122209,0.1538429,20.118195787010805,1684902.75,R,0
754,AL,2021-08-02,3.566795,2.9466667,9280.0,29.6,South,2.7903529,39.8049318,81.2252301,5.6921881,0.1538429,19.67521702118702,1687444.0,R,0
755,AL,2021-08-03,3.4758925,3.0233333,9280.0,29.6,South,2.8866011,40.7051408,81.2076603,5.7531447,0.1451348,19.460267663061813,1693504.0,R,0
756,AL,2021-08-04,3.3296433,3.1383333,9280.0,29.6,South,2.8944171,43.0687159,82.1973311,5.7676582,0.1480375,18.885391948241107,1696031.0,R,0
757,AL,2021-08-05,3.2567822,3.035,9280.0,29.6,South,2.544273,44.0791078,82.5909184,5.8866687,0.1857726,18.660303480299454,1697144.0,R,0
758,AL,2021-08-06,3.206483,3.0433333,9280.0,29.6,South,2.4578717,45.2527187,83.029557,6.0143874,0.2612427,18.20748857604302,1703519.0,R,0
759,AL,2021-08-07,3.1648959,3.1433333,9280.0,29.6,South,2.4322816,47.6344764,80.7196725,6.1479114,0.2554373,18.34094065361035,1706017.333,R,0
760,AL,2021-08-08,3.862138,3.13,9280.0,29.6,South,2.4527529,49.6613017,80.7196725,6.3423921,0.2554373,18.49828600317533,1708515.667,R,0
761,AL,2021-08-09,5.1921501,3.1166667,9280.0,29.6,South,2.4622266,51.0610707,80.7196725,6.5397755,0.25834,18.629267615912205,1711014.0,R,0
762,AL,2021-08-10,4.9425649,3.1333333,9280.0,29.6,South,2.4100854,51.8691367,80.7196725,6.8358505,0.3076858,18.695510600209587,1715676.0,R,0
763,AL,2021-08-11,4.6409998,3.1616667,9280.0,29.6,South,2.130312,53.0410074,80.7196725,7.2132011,0.3715452,19.289195451142284,1716368.0,R,0
764,AL,2021-08-12,4.2275629,3.1166667,9280.0,29.6,South,2.1408359,54.9296055,80.7196725,7.4105845,0.4354045,19.280180488071643,1720455.0,R,0
765,AL,2021-08-13,4.0205325,3.0533333,9280.0,29.6,South,2.0827317,56.5259814,80.7196725,7.4483195,0.4789449,19.433615927458664,1725039.0,R,0
766,AL,2021-08-14,3.9504368,3.2066667,9280.0,29.6,South,2.0682745,55.6980257,80.7196725,7.5557193,0.4092802,19.43957862761261,1731229.333,R,0
767,AL,2021-08-15,4.5068052,3.2766667,9280.0,29.6,South,2.0789092,55.4211354,80.7196725,7.6718271,0.5050692,19.28877013254275,1737419.667,R,0
768,AL,2021-08-16,5.5419557,3.2033333,9280.0,29.6,South,1.971786,56.2582605,80.7196725,7.6950487,0.5050692,19.077304010149597,1743610.0,R,0
769,AL,2021-08-17,5.4326151,3.2733333,9280.0,29.6,South,1.8193654,57.1189076,80.7196725,7.5847462,0.5340962,18.75084765694906,1748529.0,R,0
770,AL,2021-08-18,5.1552275,3.3416667,9280.0,29.6,South,1.7970808,57.3768098,80.7196725,7.5063734,0.5311935,18.27854320289054,1752243.0,R,0
771,AL,2021-08-19,4.7470344,3.3666667,9280.0,29.6,South,1.7546133,57.4899611,80.7196725,7.4686384,0.5515124,18.000743245641278,1759489.0,R,0
772,AL,2021-08-20,4.5891525,3.2866667,9280.0,29.6,South,1.8207375,58.1871511,80.7196725,7.5383031,0.5137773,17.83804570506297,1770725.0,R,0
773,AL,2021-08-21,4.4813402,3.6183333,9280.0,29.6,South,1.8514314,59.0238482,80.7196725,7.4947627,0.6821337,17.75635023615581,1778387.333,R,0
774,AL,2021-08-22,5.0522148,3.7283333,9280.0,29.6,South,1.8398082,60.1888473,80.7196725,7.4192926,0.5863447,17.74328761094577,1786049.667,R,0
775,AL,2021-08-23,6.2943996,3.5483333,9280.0,29.6,South,1.8917616,60.9461356,80.7196725,7.3525305,0.583442,17.56186626713353,1793712.0,R,0
776,AL,2021-08-24,6.0469096,3.7183333,9280.0,29.6,South,1.734478,62.171201,80.7196725,7.3989737,0.487653,17.462221049607297,1802279.0,R,0
777,AL,2021-08-25,5.638993,3.6633333,9280.0,29.6,South,1.9457855,62.4322906,80.7196725,7.4076818,0.3715452,17.41082276890948,1803904.0,R,0
778,AL,2021-08-26,5.2016773,3.6316667,9280.0,29.6,South,2.2687709,63.6131124,80.7196725,7.4802492,0.5486097,17.22091626256758,1813256.0,R,0
779,AL,2021-08-27,4.8961006,3.4066667,9280.0,29.6,South,2.3129257,63.5698638,80.7196725,7.3786548,0.612469,17.158422217410873,1838347.0,R,0
780,AL,2021-08-28,4.5848901,3.6133333,9280.0,29.6,South,2.2866404,63.9788454,80.7196725,7.3612386,0.6356906,17.154788915590093,1848346.0,R,0
781,AL,2021-08-29,4.9339823,3.4516667,9280.0,29.6,South,2.214425,64.1291419,80.7196725,7.5789409,0.6443986,17.178700120996986,1858345.0,R,0
782,AL,2021-08-30,5.8225606,3.355,9280.0,29.6,South,2.0925173,63.9938874,80.7196725,7.6486056,0.6443986,16.97963636299628,1868344.0,R,0
783,AL,2021-08-31,5.4948664,3.42,9280.0,29.6,South,2.1312968,64.4722365,80.7196725,7.587649,0.8214631,16.86413755826986,1880276.0,R,0
784,AL,2021-09-01,5.1941227,3.3733333,9280.0,29.6,South,2.0394473,64.722213,80.7196725,7.6602164,0.8446847,16.740096315199256,1882050.0,R,0
785,AL,2021-09-02,4.7128453,3.2216667,9280.0,29.6,South,1.7508035,64.0501394,80.7196725,7.5237896,0.6589121,16.60906179513015,1891063.0,R,0
786,AL,2021-09-03,4.3354018,3.0833333,9280.0,29.6,South,1.7408229,64.2111867,80.7196725,7.7966431,0.6995499,16.55689477303016,1900876.0,R,0
787,AL,2021-09-04,4.2953023,3.2683333,9280.0,29.6,South,1.7494059,65.07759,80.7196725,7.7589081,0.5660258,16.534860738627245,1908179.5,R,0
788,AL,2021-09-05,4.9589695,3.39,9280.0,29.6,South,1.8110958,65.2233144,80.7196725,7.6224813,0.5602204,16.422308507091195,1915483.0,R,0
789,AL,2021-09-06,6.022696,3.3816667,9280.0,29.6,South,2.148933,65.5305071,80.7196725,7.3525305,0.5631231,16.24397683134892,1922786.5,R,0
790,AL,2021-09-07,6.5054621,3.3216667,9280.0,29.6,South,2.1347358,64.9513935,80.7196725,7.3931683,0.3976694,15.953749817675977,1930090.0,R,0
791,AL,2021-09-08,6.0411407,3.2566667,9280.0,29.6,South,2.1704223,65.0500814,80.7196725,7.2480335,0.5718312,15.634485180646848,1938065.0,R,0
792,AL,2021-09-09,5.4632963,3.1766667,9280.0,29.6,South,2.1703855,65.4912832,80.7196725,7.2509362,0.6443986,15.542531370014768,1940044.0,R,0
793,AL,2021-09-10,4.9487215,2.98,9280.0,29.6,South,2.3175534,65.7130793,80.7196725,6.8648775,0.612469,14.89559809513884,1956859.0,R,0
794,AL,2021-09-11,4.5150012,3.07,9280.0,29.6,South,2.4235035,65.1316229,80.7196725,6.8271425,0.7517984,14.659411156617931,1964262.667,R,0
795,AL,2021-09-12,4.7863459,3.0733333,9280.0,29.6,South,2.3531022,65.3571915,80.7196725,6.496235,0.7576038,14.3823437973679,1971666.333,R,0
796,AL,2021-09-13,5.3689218,2.995,9280.0,29.6,South,2.2818606,64.9555801,80.7196725,6.5107485,0.7605065,13.949851887691077,1979070.0,R,0
797,AL,2021-09-14,4.8943928,2.995,9280.0,29.6,South,2.3781717,65.2471201,80.7196725,6.2553112,0.8650036,13.361511650844353,1980807.0,R,0
798,AL,2021-09-15,4.2661647,2.8116667,9280.0,29.6,South,2.39583,64.8470201,80.7196725,5.9592362,0.8591982,12.544624396610567,1988025.0,R,0
799,AL,2021-09-16,3.6669796,2.71,9280.0,29.6,South,2.3809368,64.0910757,86.3254741,5.6399395,0.8824198,12.202907203046392,1997364.0,R,0
800,AL,2021-09-17,3.5494877,2.6366667,9280.0,29.6,South,2.2523709,64.0513025,83.8771723,5.3728915,1.2858946,11.911188624725655,2010919.0,R,0
801,AL,2021-09-18,3.1696309,2.7466667,9280.0,29.6,South,2.2672553,63.4409969,81.6097174,4.9607085,1.5558454,11.552692436774002,2017329.0,R,0
802,AL,2021-09-19,3.2145672,2.7016667,9280.0,29.6,South,2.4999814,62.0226453,82.5995421,4.7778386,1.55004,11.336935716514311,2023739.0,R,0
803,AL,2021-09-20,3.7846867,2.6916667,9280.0,29.6,South,2.3985687,61.7477405,83.4312101,4.4556393,1.5442346,10.85319840631096,2030149.0,R,0
804,AL,2021-09-21,3.4885698,2.67,9280.0,29.6,South,2.3439879,60.7296331,84.160751,4.2031047,2.1538009,10.648961866418723,2038644.0,R,0
805,AL,2021-09-22,3.0532612,2.595,9280.0,29.6,South,2.4121972,60.3199339,83.8301015,3.9534728,2.5572757,10.915673532533102,2043972.0,R,0
806,AL,2021-09-23,2.6022686,2.5766667,9280.0,29.6,South,2.6693176,59.4765676,84.0713142,3.6632031,2.7343402,10.551180289317657,2045238.0,R,0
807,AL,2021-09-24,2.2759164,2.4516667,9280.0,29.6,South,2.748604,58.9358409,85.1028923,3.5064575,2.5340541,10.498558976010148,2049383.0,R,0
808,AL,2021-09-25,2.0145403,2.6466667,9280.0,29.6,South,2.8340166,59.13514,87.3129448,3.3555173,2.3598923,10.4646216731752,2057494.333,R,0
809,AL,2021-09-26,2.0124455,2.805,9280.0,29.6,South,2.7053161,59.7471708,86.4735345,3.1813555,2.3569897,10.318210130979612,2065605.667,R,0
810,AL,2021-09-27,2.4971949,2.7666667,9280.0,29.6,South,2.8254445,60.280785,85.9933641,3.0536369,2.3656977,10.441848865199812,2073717.0,R,0
811,AL,2021-09-28,2.345037,2.7766667,9280.0,29.6,South,3.0599646,59.986226,84.1498525,2.8649616,2.0173741,10.156386908658552,2081567.0,R,0
812,AL,2021-09-29,2.1530682,2.7483333,9280.0,29.6,South,2.9597895,59.8065771,85.9602591,2.7430483,1.5529427,9.74129995750237,2083182.0,R,0
